                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    124,                0.98134,                0.72032,                 1.1573,                0.64882,                0.84248,                0.76642,                0.47569,                 1.2735,                 1.0323,                 1.2448,               0.005941,               0.005941,               0.005941
                    125,                0.97862,                0.71907,                 1.1555,                0.64892,                0.84239,                0.76624,                0.47571,                 1.2742,                 1.0324,                 1.2448,               0.005908,               0.005908,               0.005908
                    126,                0.98258,                0.71737,                 1.1546,                0.65065,                 0.8418,                0.76698,                0.47605,                 1.2736,                 1.0308,                  1.244,               0.005875,               0.005875,               0.005875
                    127,                 0.9799,                0.71589,                 1.1547,                0.65359,                0.83961,                0.76772,                 0.4771,                 1.2725,                 1.0307,                 1.2436,               0.005842,               0.005842,               0.005842
                    128,                0.97545,                0.71243,                 1.1521,                0.65374,                0.84088,                0.76809,                0.47729,                 1.2725,                 1.0297,                 1.2437,               0.005809,               0.005809,               0.005809
                    129,                0.97806,                0.71794,                 1.1557,                0.64663,                0.83506,                0.76485,                0.47388,                 1.2859,                 1.0301,                  1.253,               0.005776,               0.005776,               0.005776
                    130,                0.97669,                0.71627,                 1.1559,                0.64767,                0.83496,                0.76541,                0.47428,                 1.2852,                 1.0297,                 1.2531,               0.005743,               0.005743,               0.005743
                    131,                0.97661,                0.71213,                 1.1559,                0.64728,                0.83341,                0.76482,                0.47387,                 1.2853,                 1.0308,                  1.253,                0.00571,                0.00571,                0.00571
                    132,                0.97516,                0.71159,                 1.1524,                0.63134,                0.82326,                0.75341,                 0.4664,                 1.2847,                 1.0771,                 1.2535,               0.005677,               0.005677,               0.005677
                    133,                0.97665,                0.71153,                 1.1543,                  0.631,                0.82258,                0.75289,                0.46626,                 1.2829,                 1.0772,                  1.253,               0.005644,               0.005644,               0.005644
